Hostname,Date,Value
CTMERCORPDC02.corp.local,20/10/2016 22:00:00,84.23626804
CTMERCORPDC02.corp.local,20/10/2016 21:00:00,84.23626804
CTMERCORPDC02.corp.local,20/10/2016 19:00:00,84.23626804
CTMERCORPDC02.corp.local,20/10/2016 18:00:00,84.23545313
CTMERCORPDC02.corp.local,20/10/2016 16:00:00,84.23545313
CTMERCORPDC02.corp.local,20/10/2016 15:00:00,84.24278975
CTMERCORPDC02.corp.local,20/10/2016 13:00:00,84.24849606
CTMERCORPDC02.corp.local,20/10/2016 12:00:00,84.23952913
CTMERCORPDC02.corp.local,20/10/2016 10:00:00,84.23219252
CTMERCORPDC02.corp.local,20/10/2016 09:00:00,84.23219252
CTMERCORPDC02.corp.local,20/10/2016 07:00:00,84.23056221
CTMERCORPDC02.corp.local,20/10/2016 06:00:00,84.23789883
CTMERCORPDC02.corp.local,20/10/2016 04:00:00,84.24605083
CTMERCORPDC02.corp.local,20/10/2016 03:00:00,84.24523544
CTMERCORPDC02.corp.local,20/10/2016 01:00:00,84.24849606
CTMERCORPDC02.corp.local,20/10/2016 00:00:00,84.25746298
CTMERCORPDC02.corp.local,19/10/2016 22:00:00,84.25664759
CTMERCORPDC02.corp.local,19/10/2016 21:00:00,84.24605036
CTMERCORPDC02.corp.local,19/10/2016 19:00:00,84.23789883
CTMERCORPDC02.corp.local,19/10/2016 18:00:00,84.2313776
CTMERCORPDC02.corp.local,19/10/2016 16:00:00,84.2289319
CTMERCORPDC02.corp.local,19/10/2016 15:00:00,84.23871374
CTMERCORPDC02.corp.local,19/10/2016 13:00:00,84.24768066
CTMERCORPDC02.corp.local,19/10/2016 12:00:00,84.24360514
CTMERCORPDC02.corp.local,19/10/2016 10:00:00,84.23708391
CTMERCORPDC02.corp.local,19/10/2016 09:00:00,84.24360514
CTMERCORPDC02.corp.local,19/10/2016 07:00:00,84.25175667
CTMERCORPDC02.corp.local,19/10/2016 06:00:00,84.25094128
CTMERCORPDC02.corp.local,19/10/2016 04:00:00,84.25175667
CTMERCORPDC02.corp.local,19/10/2016 03:00:00,84.25664759
CTMERCORPDC02.corp.local,19/10/2016 01:00:00,84.25338697
CTMERCORPDC02.corp.local,19/10/2016 00:00:00,84.23219299
CTMERCORPDC02.corp.local,18/10/2016 22:00:00,84.21670485
CTMERCORPDC02.corp.local,18/10/2016 21:00:00,84.21507454
CTMERCORPDC02.corp.local,18/10/2016 19:00:00,84.21425915
CTMERCORPDC02.corp.local,18/10/2016 18:00:00,84.21344376
CTMERCORPDC02.corp.local,18/10/2016 16:00:00,84.2289319
CTMERCORPDC02.corp.local,18/10/2016 15:00:00,84.24442005
CTMERCORPDC02.corp.local,18/10/2016 13:00:00,84.24442005
CTMERCORPDC02.corp.local,18/10/2016 12:00:00,84.24360514
CTMERCORPDC02.corp.local,18/10/2016 10:00:00,84.24279022
CTMERCORPDC02.corp.local,18/10/2016 09:00:00,84.24279022
CTMERCORPDC02.corp.local,18/10/2016 07:00:00,84.24197483
CTMERCORPDC02.corp.local,18/10/2016 06:00:00,84.23871374
CTMERCORPDC02.corp.local,18/10/2016 04:00:00,84.23626804
CTMERCORPDC02.corp.local,18/10/2016 03:00:00,84.23626804
CTMERCORPDC02.corp.local,18/10/2016 01:00:00,84.23545313
CTMERCORPDC02.corp.local,18/10/2016 00:00:00,84.21996498
CTMERCORPDC02.corp.local,17/10/2016 22:00:00,84.20284653
CTMERCORPDC02.corp.local,17/10/2016 21:00:00,84.19958591
CTMERCORPDC02.corp.local,17/10/2016 19:00:00,84.19795561
CTMERCORPDC02.corp.local,17/10/2016 18:00:00,84.19714069
CTMERCORPDC02.corp.local,17/10/2016 16:00:00,84.21344376
CTMERCORPDC02.corp.local,17/10/2016 15:00:00,84.22974682
CTMERCORPDC02.corp.local,17/10/2016 13:00:00,84.22974682
CTMERCORPDC02.corp.local,17/10/2016 12:00:00,84.2289319
CTMERCORPDC02.corp.local,17/10/2016 10:00:00,84.23219252
CTMERCORPDC02.corp.local,17/10/2016 09:00:00,84.23545313
CTMERCORPDC02.corp.local,17/10/2016 07:00:00,84.2297473
CTMERCORPDC02.corp.local,17/10/2016 06:00:00,84.22485638
CTMERCORPDC02.corp.local,17/10/2016 04:00:00,84.22404099
CTMERCORPDC02.corp.local,17/10/2016 03:00:00,84.22322559
CTMERCORPDC02.corp.local,17/10/2016 01:00:00,84.2273016
CTMERCORPDC02.corp.local,17/10/2016 00:00:00,84.22078037
CTMERCORPDC02.corp.local,16/10/2016 22:00:00,84.20692253
CTMERCORPDC02.corp.local,16/10/2016 21:00:00,84.20366192
CTMERCORPDC02.corp.local,16/10/2016 19:00:00,84.20284653
CTMERCORPDC02.corp.local,16/10/2016 18:00:00,84.1938796
CTMERCORPDC02.corp.local,16/10/2016 16:00:00,84.18654299
CTMERCORPDC02.corp.local,16/10/2016 15:00:00,84.20203114
CTMERCORPDC02.corp.local,16/10/2016 13:00:00,84.21588945
CTMERCORPDC02.corp.local,16/10/2016 12:00:00,84.21507454
CTMERCORPDC02.corp.local,16/10/2016 10:00:00,84.21507454
CTMERCORPDC02.corp.local,16/10/2016 09:00:00,84.21507454
CTMERCORPDC02.corp.local,16/10/2016 07:00:00,84.21344376
CTMERCORPDC02.corp.local,16/10/2016 06:00:00,84.21262836
CTMERCORPDC02.corp.local,16/10/2016 04:00:00,84.21262836
CTMERCORPDC02.corp.local,16/10/2016 03:00:00,84.21181297
CTMERCORPDC02.corp.local,16/10/2016 01:00:00,84.21262836
CTMERCORPDC02.corp.local,16/10/2016 00:00:00,84.21344376
CTMERCORPDC02.corp.local,15/10/2016 22:00:00,84.21262836
CTMERCORPDC02.corp.local,15/10/2016 21:00:00,84.21181297
CTMERCORPDC02.corp.local,15/10/2016 19:00:00,84.21099806
CTMERCORPDC02.corp.local,15/10/2016 18:00:00,84.20936775
CTMERCORPDC02.corp.local,15/10/2016 16:00:00,84.20855236
CTMERCORPDC02.corp.local,15/10/2016 15:00:00,84.21262836
CTMERCORPDC02.corp.local,15/10/2016 13:00:00,84.21670437
CTMERCORPDC02.corp.local,15/10/2016 12:00:00,84.21670437
CTMERCORPDC02.corp.local,15/10/2016 10:00:00,84.21996498
CTMERCORPDC02.corp.local,15/10/2016 09:00:00,84.22322559
CTMERCORPDC02.corp.local,15/10/2016 07:00:00,84.22241068
CTMERCORPDC02.corp.local,15/10/2016 06:00:00,84.21833515
CTMERCORPDC02.corp.local,15/10/2016 04:00:00,84.21181345
CTMERCORPDC02.corp.local,15/10/2016 03:00:00,84.20855236
CTMERCORPDC02.corp.local,15/10/2016 01:00:00,84.20773745
CTMERCORPDC02.corp.local,15/10/2016 00:00:00,84.19795561
CTMERCORPDC02.corp.local,14/10/2016 22:00:00,84.19877052
CTMERCORPDC02.corp.local,14/10/2016 21:00:00,84.20855236
CTMERCORPDC02.corp.local,14/10/2016 19:00:00,84.20121622
CTMERCORPDC02.corp.local,14/10/2016 18:00:00,84.19143438
CTMERCORPDC02.corp.local,14/10/2016 16:00:00,84.18898869
CTMERCORPDC02.corp.local,14/10/2016 15:00:00,84.19550991
CTMERCORPDC02.corp.local,14/10/2016 13:00:00,84.20610714
CTMERCORPDC02.corp.local,14/10/2016 12:00:00,84.19877052
CTMERCORPDC02.corp.local,14/10/2016 10:00:00,84.1873579
CTMERCORPDC02.corp.local,14/10/2016 09:00:00,84.18654299
CTMERCORPDC02.corp.local,14/10/2016 07:00:00,84.18572807
CTMERCORPDC02.corp.local,14/10/2016 06:00:00,84.19306469
CTMERCORPDC02.corp.local,14/10/2016 04:00:00,84.20040131
CTMERCORPDC02.corp.local,14/10/2016 03:00:00,84.20040131
CTMERCORPDC02.corp.local,14/10/2016 01:00:00,84.19958591
CTMERCORPDC02.corp.local,14/10/2016 00:00:00,84.19061899
CTMERCORPDC02.corp.local,13/10/2016 22:00:00,84.18165207
CTMERCORPDC02.corp.local,13/10/2016 21:00:00,84.18083668
CTMERCORPDC02.corp.local,13/10/2016 19:00:00,84.18083668
CTMERCORPDC02.corp.local,13/10/2016 18:00:00,84.18898869
CTMERCORPDC02.corp.local,13/10/2016 16:00:00,84.1922493
CTMERCORPDC02.corp.local,13/10/2016 15:00:00,84.18246698
CTMERCORPDC02.corp.local,13/10/2016 13:00:00,84.18572807
CTMERCORPDC02.corp.local,13/10/2016 12:00:00,84.18572807
CTMERCORPDC02.corp.local,13/10/2016 10:00:00,84.18083668
CTMERCORPDC02.corp.local,13/10/2016 09:00:00,84.1922493
CTMERCORPDC02.corp.local,13/10/2016 07:00:00,84.19958591
CTMERCORPDC02.corp.local,13/10/2016 06:00:00,84.19795561
CTMERCORPDC02.corp.local,13/10/2016 04:00:00,84.20121622
CTMERCORPDC02.corp.local,13/10/2016 03:00:00,84.20366144
CTMERCORPDC02.corp.local,13/10/2016 01:00:00,84.19877052
CTMERCORPDC02.corp.local,13/10/2016 00:00:00,84.19143391
CTMERCORPDC02.corp.local,12/10/2016 22:00:00,84.18817329
CTMERCORPDC02.corp.local,12/10/2016 21:00:00,84.18572807
CTMERCORPDC02.corp.local,12/10/2016 19:00:00,84.18002176
CTMERCORPDC02.corp.local,12/10/2016 18:00:00,84.18491268
CTMERCORPDC02.corp.local,12/10/2016 16:00:00,84.19306469
CTMERCORPDC02.corp.local,12/10/2016 15:00:00,84.18817377
CTMERCORPDC02.corp.local,12/10/2016 13:00:00,84.16942453
CTMERCORPDC02.corp.local,12/10/2016 12:00:00,84.161273
CTMERCORPDC02.corp.local,12/10/2016 10:00:00,84.1637187
CTMERCORPDC02.corp.local,12/10/2016 09:00:00,84.16942453
CTMERCORPDC02.corp.local,12/10/2016 07:00:00,84.17757607
CTMERCORPDC02.corp.local,12/10/2016 06:00:00,84.17676115
CTMERCORPDC02.corp.local,12/10/2016 04:00:00,84.17594624
CTMERCORPDC02.corp.local,12/10/2016 03:00:00,84.18083715
CTMERCORPDC02.corp.local,12/10/2016 01:00:00,84.18165207
CTMERCORPDC02.corp.local,12/10/2016 00:00:00,84.17594576
CTMERCORPDC02.corp.local,11/10/2016 22:00:00,84.17350054
CTMERCORPDC02.corp.local,11/10/2016 21:00:00,84.17187023
CTMERCORPDC02.corp.local,11/10/2016 19:00:00,84.17023993
CTMERCORPDC02.corp.local,11/10/2016 18:00:00,84.16942501
CTMERCORPDC02.corp.local,11/10/2016 16:00:00,84.16942501
CTMERCORPDC02.corp.local,11/10/2016 15:00:00,84.17350054
CTMERCORPDC02.corp.local,11/10/2016 13:00:00,84.17676115
CTMERCORPDC02.corp.local,11/10/2016 12:00:00,84.18165207
CTMERCORPDC02.corp.local,11/10/2016 10:00:00,84.18002176
CTMERCORPDC02.corp.local,11/10/2016 09:00:00,84.17023993
CTMERCORPDC02.corp.local,11/10/2016 07:00:00,84.16290331
CTMERCORPDC02.corp.local,11/10/2016 06:00:00,84.157197
CTMERCORPDC02.corp.local,11/10/2016 04:00:00,84.15556669
CTMERCORPDC02.corp.local,11/10/2016 03:00:00,84.15475178
CTMERCORPDC02.corp.local,11/10/2016 01:00:00,84.15475178
CTMERCORPDC02.corp.local,11/10/2016 00:00:00,84.15393639
CTMERCORPDC02.corp.local,10/10/2016 22:00:00,84.15312099
CTMERCORPDC02.corp.local,10/10/2016 21:00:00,84.15067577
CTMERCORPDC02.corp.local,10/10/2016 19:00:00,84.14741516
CTMERCORPDC02.corp.local,10/10/2016 18:00:00,84.14659977
CTMERCORPDC02.corp.local,10/10/2016 16:00:00,84.14578485
CTMERCORPDC02.corp.local,10/10/2016 15:00:00,84.15230608
CTMERCORPDC02.corp.local,10/10/2016 13:00:00,84.16371822
CTMERCORPDC02.corp.local,10/10/2016 12:00:00,84.16371822
CTMERCORPDC02.corp.local,10/10/2016 10:00:00,84.1588273
CTMERCORPDC02.corp.local,10/10/2016 09:00:00,84.15312147
CTMERCORPDC02.corp.local,10/10/2016 07:00:00,84.14823055
CTMERCORPDC02.corp.local,10/10/2016 06:00:00,84.14741516
CTMERCORPDC02.corp.local,10/10/2016 04:00:00,84.14659977
CTMERCORPDC02.corp.local,10/10/2016 03:00:00,84.14578485
CTMERCORPDC02.corp.local,10/10/2016 01:00:00,84.14496994
CTMERCORPDC02.corp.local,10/10/2016 00:00:00,84.13681793
CTMERCORPDC02.corp.local,09/10/2016 22:00:00,84.12785101
CTMERCORPDC02.corp.local,09/10/2016 21:00:00,84.12703609
CTMERCORPDC02.corp.local,09/10/2016 19:00:00,84.1262207
CTMERCORPDC02.corp.local,09/10/2016 18:00:00,84.13355732
CTMERCORPDC02.corp.local,09/10/2016 16:00:00,84.14089394
CTMERCORPDC02.corp.local,09/10/2016 15:00:00,84.14333916
CTMERCORPDC02.corp.local,09/10/2016 13:00:00,84.14659977
CTMERCORPDC02.corp.local,09/10/2016 12:00:00,84.14659977
CTMERCORPDC02.corp.local,09/10/2016 10:00:00,84.14659977
CTMERCORPDC02.corp.local,09/10/2016 09:00:00,84.14578485
CTMERCORPDC02.corp.local,09/10/2016 07:00:00,84.14415455
CTMERCORPDC02.corp.local,09/10/2016 06:00:00,84.14496946
CTMERCORPDC02.corp.local,09/10/2016 04:00:00,84.14578485
CTMERCORPDC02.corp.local,09/10/2016 03:00:00,84.14496994
CTMERCORPDC02.corp.local,09/10/2016 01:00:00,84.14415455
CTMERCORPDC02.corp.local,09/10/2016 00:00:00,84.13518763
CTMERCORPDC02.corp.local,08/10/2016 22:00:00,84.04551935
CTMERCORPDC02.corp.local,08/10/2016 21:00:00,84.04551935
CTMERCORPDC02.corp.local,08/10/2016 19:00:00,84.1262207
CTMERCORPDC02.corp.local,08/10/2016 18:00:00,84.1245904
CTMERCORPDC02.corp.local,08/10/2016 16:00:00,84.14496994
CTMERCORPDC02.corp.local,08/10/2016 15:00:00,84.17350054
CTMERCORPDC02.corp.local,08/10/2016 13:00:00,84.18083668
CTMERCORPDC02.corp.local,08/10/2016 12:00:00,84.18083668
CTMERCORPDC02.corp.local,08/10/2016 10:00:00,84.18002176
CTMERCORPDC02.corp.local,08/10/2016 09:00:00,84.17920685
CTMERCORPDC02.corp.local,08/10/2016 07:00:00,84.17920685
CTMERCORPDC02.corp.local,08/10/2016 06:00:00,84.17839146
CTMERCORPDC02.corp.local,08/10/2016 04:00:00,84.17757607
CTMERCORPDC02.corp.local,08/10/2016 03:00:00,84.17757607
CTMERCORPDC02.corp.local,08/10/2016 01:00:00,84.18165207
CTMERCORPDC02.corp.local,08/10/2016 00:00:00,84.18083715
CTMERCORPDC02.corp.local,07/10/2016 22:00:00,84.17431593
CTMERCORPDC02.corp.local,07/10/2016 21:00:00,84.17268562
CTMERCORPDC02.corp.local,07/10/2016 19:00:00,84.17187023
CTMERCORPDC02.corp.local,07/10/2016 18:00:00,84.16697884
CTMERCORPDC02.corp.local,07/10/2016 16:00:00,84.16371822
CTMERCORPDC02.corp.local,07/10/2016 15:00:00,84.1596427
CTMERCORPDC02.corp.local,07/10/2016 13:00:00,84.17105484
CTMERCORPDC02.corp.local,07/10/2016 12:00:00,84.17431545
CTMERCORPDC02.corp.local,07/10/2016 10:00:00,84.161273
CTMERCORPDC02.corp.local,07/10/2016 09:00:00,84.16045761
CTMERCORPDC02.corp.local,07/10/2016 07:00:00,84.15801191
CTMERCORPDC02.corp.local,07/10/2016 06:00:00,84.15556669
CTMERCORPDC02.corp.local,07/10/2016 04:00:00,84.15475178
CTMERCORPDC02.corp.local,07/10/2016 03:00:00,84.15556669
CTMERCORPDC02.corp.local,07/10/2016 01:00:00,84.16371822
CTMERCORPDC02.corp.local,07/10/2016 00:00:00,84.17350054
CTMERCORPDC02.corp.local,06/10/2016 22:00:00,84.17350054
CTMERCORPDC02.corp.local,06/10/2016 21:00:00,84.17023993
CTMERCORPDC02.corp.local,06/10/2016 19:00:00,84.16942501
CTMERCORPDC02.corp.local,06/10/2016 18:00:00,84.16860962
CTMERCORPDC02.corp.local,06/10/2016 16:00:00,84.16697931
CTMERCORPDC02.corp.local,06/10/2016 15:00:00,84.1596427
CTMERCORPDC02.corp.local,06/10/2016 13:00:00,84.14659977
CTMERCORPDC02.corp.local,06/10/2016 12:00:00,84.14659977
CTMERCORPDC02.corp.local,06/10/2016 10:00:00,84.14986038
CTMERCORPDC02.corp.local,06/10/2016 09:00:00,84.14659977
CTMERCORPDC02.corp.local,06/10/2016 07:00:00,84.14578485
CTMERCORPDC02.corp.local,06/10/2016 06:00:00,84.15393639
CTMERCORPDC02.corp.local,06/10/2016 04:00:00,84.16534853
CTMERCORPDC02.corp.local,06/10/2016 03:00:00,84.16371822
CTMERCORPDC02.corp.local,06/10/2016 01:00:00,84.1588273
CTMERCORPDC02.corp.local,06/10/2016 00:00:00,84.15230608
CTMERCORPDC02.corp.local,05/10/2016 22:00:00,84.14333916
CTMERCORPDC02.corp.local,05/10/2016 21:00:00,84.14007854
CTMERCORPDC02.corp.local,05/10/2016 19:00:00,84.14007854
CTMERCORPDC02.corp.local,05/10/2016 18:00:00,84.14578485
CTMERCORPDC02.corp.local,05/10/2016 16:00:00,84.14904547
CTMERCORPDC02.corp.local,05/10/2016 15:00:00,84.14659977
CTMERCORPDC02.corp.local,05/10/2016 13:00:00,84.15393639
CTMERCORPDC02.corp.local,05/10/2016 12:00:00,84.15312147
CTMERCORPDC02.corp.local,05/10/2016 10:00:00,84.14741516
CTMERCORPDC02.corp.local,05/10/2016 09:00:00,84.14659977
CTMERCORPDC02.corp.local,05/10/2016 07:00:00,84.14252424
CTMERCORPDC02.corp.local,05/10/2016 06:00:00,84.14170933
CTMERCORPDC02.corp.local,05/10/2016 04:00:00,84.14170933
CTMERCORPDC02.corp.local,05/10/2016 03:00:00,84.14986086
CTMERCORPDC02.corp.local,05/10/2016 01:00:00,84.15638208
CTMERCORPDC02.corp.local,05/10/2016 00:00:00,84.13844824
CTMERCORPDC02.corp.local,04/10/2016 22:00:00,84.13029671
CTMERCORPDC02.corp.local,04/10/2016 21:00:00,84.13844872
CTMERCORPDC02.corp.local,04/10/2016 19:00:00,84.13763332
CTMERCORPDC02.corp.local,04/10/2016 18:00:00,84.13681793
CTMERCORPDC02.corp.local,04/10/2016 16:00:00,84.14415455
CTMERCORPDC02.corp.local,04/10/2016 15:00:00,84.15067577
CTMERCORPDC02.corp.local,04/10/2016 13:00:00,84.14904547
CTMERCORPDC02.corp.local,04/10/2016 12:00:00,84.14823055
CTMERCORPDC02.corp.local,04/10/2016 10:00:00,84.15230608
CTMERCORPDC02.corp.local,04/10/2016 09:00:00,84.1547513
CTMERCORPDC02.corp.local,04/10/2016 07:00:00,84.14986038
CTMERCORPDC02.corp.local,04/10/2016 06:00:00,84.14659977
CTMERCORPDC02.corp.local,04/10/2016 04:00:00,84.14578485
CTMERCORPDC02.corp.local,04/10/2016 03:00:00,84.14496994
CTMERCORPDC02.corp.local,04/10/2016 01:00:00,84.14496994
CTMERCORPDC02.corp.local,04/10/2016 00:00:00,84.14089394
CTMERCORPDC02.corp.local,03/10/2016 22:00:00,84.13355732
CTMERCORPDC02.corp.local,03/10/2016 21:00:00,84.13600302
CTMERCORPDC02.corp.local,03/10/2016 19:00:00,84.14496994
CTMERCORPDC02.corp.local,03/10/2016 18:00:00,84.14823055
CTMERCORPDC02.corp.local,03/10/2016 16:00:00,84.14741516
CTMERCORPDC02.corp.local,03/10/2016 15:00:00,84.14659977
CTMERCORPDC02.corp.local,03/10/2016 13:00:00,84.14659977
CTMERCORPDC02.corp.local,03/10/2016 12:00:00,84.13192701
CTMERCORPDC02.corp.local,03/10/2016 10:00:00,84.11073256
CTMERCORPDC02.corp.local,03/10/2016 09:00:00,84.10339594
CTMERCORPDC02.corp.local,03/10/2016 07:00:00,84.10258102
CTMERCORPDC02.corp.local,03/10/2016 06:00:00,84.10176563
CTMERCORPDC02.corp.local,03/10/2016 04:00:00,84.10013533
CTMERCORPDC02.corp.local,03/10/2016 03:00:00,84.10013533
CTMERCORPDC02.corp.local,03/10/2016 01:00:00,84.12051439
CTMERCORPDC02.corp.local,03/10/2016 00:00:00,84.13600254
CTMERCORPDC02.corp.local,02/10/2016 22:00:00,84.13274193
CTMERCORPDC02.corp.local,02/10/2016 21:00:00,84.13355732
CTMERCORPDC02.corp.local,02/10/2016 19:00:00,84.1286664
CTMERCORPDC02.corp.local,02/10/2016 18:00:00,84.12051487
CTMERCORPDC02.corp.local,02/10/2016 16:00:00,84.11480856
CTMERCORPDC02.corp.local,02/10/2016 15:00:00,84.11317825
CTMERCORPDC02.corp.local,02/10/2016 13:00:00,84.12214518
CTMERCORPDC02.corp.local,02/10/2016 12:00:00,84.13029671
CTMERCORPDC02.corp.local,02/10/2016 10:00:00,84.12948132
CTMERCORPDC02.corp.local,02/10/2016 09:00:00,84.12785101
CTMERCORPDC02.corp.local,02/10/2016 07:00:00,84.12785101
CTMERCORPDC02.corp.local,02/10/2016 06:00:00,84.13274193
CTMERCORPDC02.corp.local,02/10/2016 04:00:00,84.13192701
CTMERCORPDC02.corp.local,02/10/2016 03:00:00,84.1262207
CTMERCORPDC02.corp.local,02/10/2016 01:00:00,84.1245904
CTMERCORPDC02.corp.local,02/10/2016 00:00:00,84.10665703
CTMERCORPDC02.corp.local,01/10/2016 22:00:00,84.10665703
CTMERCORPDC02.corp.local,01/10/2016 21:00:00,84.12296009
CTMERCORPDC02.corp.local,01/10/2016 19:00:00,84.12540531
CTMERCORPDC02.corp.local,01/10/2016 18:00:00,84.12866592
CTMERCORPDC02.corp.local,01/10/2016 16:00:00,84.12948132
CTMERCORPDC02.corp.local,01/10/2016 15:00:00,84.1286664
CTMERCORPDC02.corp.local,01/10/2016 13:00:00,84.12703609
CTMERCORPDC02.corp.local,01/10/2016 12:00:00,84.13111162
CTMERCORPDC02.corp.local,01/10/2016 10:00:00,84.13192654
CTMERCORPDC02.corp.local,01/10/2016 09:00:00,84.12703562
CTMERCORPDC02.corp.local,01/10/2016 07:00:00,84.1245904
CTMERCORPDC02.corp.local,01/10/2016 06:00:00,84.12377548
CTMERCORPDC02.corp.local,01/10/2016 04:00:00,84.12377548
CTMERCORPDC02.corp.local,01/10/2016 03:00:00,84.1262207
CTMERCORPDC02.corp.local,01/10/2016 01:00:00,84.12540531
CTMERCORPDC02.corp.local,01/10/2016 00:00:00,84.11399317
CTMERCORPDC02.corp.local,30/09/2016 22:00:00,84.10502625
CTMERCORPDC02.corp.local,30/09/2016 21:00:00,84.10421085
CTMERCORPDC02.corp.local,30/09/2016 19:00:00,84.10339594
CTMERCORPDC02.corp.local,30/09/2016 18:00:00,84.10991764
CTMERCORPDC02.corp.local,30/09/2016 16:00:00,84.11806917
CTMERCORPDC02.corp.local,30/09/2016 15:00:00,84.11806917
CTMERCORPDC02.corp.local,30/09/2016 13:00:00,84.11725426
CTMERCORPDC02.corp.local,30/09/2016 12:00:00,84.11643887
CTMERCORPDC02.corp.local,30/09/2016 10:00:00,84.11562347
CTMERCORPDC02.corp.local,30/09/2016 09:00:00,84.11806917
CTMERCORPDC02.corp.local,30/09/2016 07:00:00,84.11725426
CTMERCORPDC02.corp.local,30/09/2016 06:00:00,84.11399364
CTMERCORPDC02.corp.local,30/09/2016 04:00:00,84.11236286
CTMERCORPDC02.corp.local,30/09/2016 03:00:00,84.11073208
CTMERCORPDC02.corp.local,30/09/2016 01:00:00,84.11073208
CTMERCORPDC02.corp.local,30/09/2016 00:00:00,84.11073208
CTMERCORPDC02.corp.local,29/09/2016 22:00:00,84.10991716
CTMERCORPDC02.corp.local,29/09/2016 21:00:00,84.10910225
CTMERCORPDC02.corp.local,29/09/2016 19:00:00,84.0911684
CTMERCORPDC02.corp.local,29/09/2016 18:00:00,84.07404995
CTMERCORPDC02.corp.local,29/09/2016 16:00:00,84.06671333
CTMERCORPDC02.corp.local,29/09/2016 15:00:00,84.05693102
CTMERCORPDC02.corp.local,29/09/2016 13:00:00,84.06345272
CTMERCORPDC02.corp.local,29/09/2016 12:00:00,84.06263781
CTMERCORPDC02.corp.local,29/09/2016 10:00:00,84.05285549
CTMERCORPDC02.corp.local,29/09/2016 09:00:00,84.0520401
CTMERCORPDC02.corp.local,29/09/2016 07:00:00,84.0520401
CTMERCORPDC02.corp.local,29/09/2016 06:00:00,84.05937672
CTMERCORPDC02.corp.local,29/09/2016 04:00:00,84.06671333
CTMERCORPDC02.corp.local,29/09/2016 03:00:00,84.06671333
CTMERCORPDC02.corp.local,29/09/2016 01:00:00,84.06589842
CTMERCORPDC02.corp.local,29/09/2016 00:00:00,84.05774689
CTMERCORPDC02.corp.local,28/09/2016 22:00:00,84.04959488
CTMERCORPDC02.corp.local,28/09/2016 21:00:00,84.04796457
CTMERCORPDC02.corp.local,28/09/2016 19:00:00,84.04714966
CTMERCORPDC02.corp.local,28/09/2016 18:00:00,84.04551935
CTMERCORPDC02.corp.local,28/09/2016 16:00:00,84.05285549
CTMERCORPDC02.corp.local,28/09/2016 15:00:00,84.06100702
CTMERCORPDC02.corp.local,28/09/2016 13:00:00,84.06182241
CTMERCORPDC02.corp.local,28/09/2016 12:00:00,84.05367088
CTMERCORPDC02.corp.local,28/09/2016 10:00:00,84.04388905
CTMERCORPDC02.corp.local,28/09/2016 09:00:00,84.05204058
CTMERCORPDC02.corp.local,28/09/2016 07:00:00,84.06345272
CTMERCORPDC02.corp.local,28/09/2016 06:00:00,84.06345272
CTMERCORPDC02.corp.local,28/09/2016 04:00:00,84.05774641
CTMERCORPDC02.corp.local,28/09/2016 03:00:00,84.05530071
CTMERCORPDC02.corp.local,28/09/2016 01:00:00,84.05693102
CTMERCORPDC02.corp.local,28/09/2016 00:00:00,84.0544858
CTMERCORPDC02.corp.local,27/09/2016 22:00:00,84.04796457
CTMERCORPDC02.corp.local,27/09/2016 21:00:00,84.04307365
CTMERCORPDC02.corp.local,27/09/2016 19:00:00,84.04470396
CTMERCORPDC02.corp.local,27/09/2016 18:00:00,84.05530071
CTMERCORPDC02.corp.local,27/09/2016 16:00:00,84.05122519
CTMERCORPDC02.corp.local,27/09/2016 15:00:00,84.00802135
CTMERCORPDC02.corp.local,27/09/2016 13:00:00,83.97215366
CTMERCORPDC02.corp.local,27/09/2016 12:00:00,83.95911121
CTMERCORPDC02.corp.local,27/09/2016 10:00:00,83.95340538
CTMERCORPDC02.corp.local,27/09/2016 09:00:00,83.97052383
CTMERCORPDC02.corp.local,27/09/2016 07:00:00,83.9819355
CTMERCORPDC02.corp.local,27/09/2016 06:00:00,83.97949028
CTMERCORPDC02.corp.local,27/09/2016 04:00:00,83.97867584
CTMERCORPDC02.corp.local,27/09/2016 03:00:00,83.95911121
CTMERCORPDC02.corp.local,27/09/2016 01:00:00,83.94362259
CTMERCORPDC02.corp.local,27/09/2016 00:00:00,83.93628597
CTMERCORPDC02.corp.local,26/09/2016 22:00:00,83.92324352
CTMERCORPDC02.corp.local,26/09/2016 21:00:00,83.92161369
CTMERCORPDC02.corp.local,26/09/2016 19:00:00,83.91916847
CTMERCORPDC02.corp.local,26/09/2016 18:00:00,83.91672325
CTMERCORPDC02.corp.local,26/09/2016 16:00:00,83.91672325
CTMERCORPDC02.corp.local,26/09/2016 15:00:00,83.9256897
CTMERCORPDC02.corp.local,26/09/2016 13:00:00,83.9256897
CTMERCORPDC02.corp.local,26/09/2016 12:00:00,83.92405891
CTMERCORPDC02.corp.local,26/09/2016 10:00:00,83.93139458
CTMERCORPDC02.corp.local,26/09/2016 09:00:00,83.92813396
CTMERCORPDC02.corp.local,26/09/2016 07:00:00,83.92405891
CTMERCORPDC02.corp.local,26/09/2016 06:00:00,83.91753769
CTMERCORPDC02.corp.local,26/09/2016 04:00:00,83.91101551
CTMERCORPDC02.corp.local,26/09/2016 03:00:00,83.90530968
CTMERCORPDC02.corp.local,26/09/2016 01:00:00,83.89878845
